GEOID10,intersects_leveedarea
060375436011,0
060375339014,1
060375345023,1
060375433222,0
060375345021,1
060372049202,0
060375345013,1
060375347001,1
060375344031,1
060375775011,0
060375774003,0
060375774001,0
060375771004,0
060375743007,0
060375749013,0
060375990004,0
060375776033,0
060375745001,1
060375776034,0
060375773002,0
060375775013,0
060375776031,0
060375744002,1
060375744004,1
060373116003,0
060377016011,0
060377012012,0
060377018011,0
060377009023,0
060377012021,0
060377012022,0
060377009014,0
060377009021,0
060377009012,0
060371895002,0
060377007003,0
060374641003,0
060374800023,0
060374640003,0
060374800022,0
060374640004,0
060374640002,0
060374641007,0
060374639001,0
060374639003,0
060374639002,0
060371813002,0
060371814003,0
060371815002,0
060371815003,0
060371814001,0
060372752001,1
060371814002,0
060371810002,0
060371810003,0
060379003001,0
060374051021,1
060374058002,0
060374049022,1
060374050021,0
060374058001,0
060374059002,0
060374059001,0
060374049011,1
060374056002,0
060371279101,0
060371310201,0
060379201081,0
060379202001,0
060379201091,0
060379200314,0
060379200362,1
060379200231,1
060379108071,0
060379200292,0
060379200201,0
060373116005,0
060376203011,0
060373118012,0
060373116002,0
060373114002,0
060373115001,0
060373109002,0
060373109004,0
060371173031,0
060371151012,0
060371174043,0
060371152021,0
060371153021,0
060371151013,0
060371152011,0
060371134211,0
060373108005,0
060374030003,0
060374066023,0
060374312003,1
060374320006,0
060374617002,1
060374630002,0
060374824021,1
060374610004,0
060371279201,0
060371279202,0
060371095002,0
060371094003,0
060371111002,0
060371092002,0
060371093002,0
060371113021,0
060371092001,0
060371095001,0
060371081031,0
060371112041,0
060374828003,0
060374828002,0
060371374023,0
060375301024,0
060374827014,0
060371375011,0
060374827022,0
060374827013,0
060374808032,0
060374811022,0
060374810021,0
060374810011,0
060374816042,0
060374809012,0
060374808022,0
060374809011,0
060374825032,0
060375009004,1
060375004022,1
060375304001,0
060372043001,0
060372042002,0
060372041102,0
060372041101,0
060372037203,0
060372044202,0
060372044201,0
060372038004,0
060372041201,0
060372048101,0
060372046001,0
060372038003,0
060372039001,0
060372047001,0
060372043002,0
060372043004,0
060372044101,0
060372044102,0
060372043003,0
060372038002,0
060372038001,0
060372041103,0
060375021003,0
060375022004,0
060375013003,0
060375036021,0
060375034011,0
060375034014,0
060373101003,0
060375033014,0
060375035023,0
060375033023,0
060375035011,0
060375005001,1
060375015031,0
060371289103,0
060375014003,0
060374339023,1
060374338022,1
060374336011,1
060374338013,1
060374337003,1
060374338012,1
060372352012,0
060372352021,0
060372340001,0
060372352022,0
060372352013,0
060372360002,0
060372346001,0
060372351002,0
060372351004,0
060372352011,0
060372351003,0
060372348003,0
060372348002,0
060372348004,0
060372348001,0
060372347003,0
060375339021,1
060375352002,0
060375329001,0
060375323022,0
060375338033,1
060375323032,1
060375340012,1
060375342012,1
060375356041,1
060375324001,1
060375342023,1
060375320012,0
060375342031,1
060375749022,0
060375743004,0
060375743006,0
060375744003,1
060375744005,1
060375748002,0
060375746021,0
060375743005,0
060375750022,0
060375743002,1
060375750011,0
060375743003,0
060375745003,1
060377006004,0
060377009022,0
060377009024,0
060371896001,0
060376206021,0
060377010002,0
060372691001,0
060371897011,0
060374071014,0
060374073014,0
060374640001,0
060374635002,0
060374638004,0
060374638001,0
060374638003,0
060374635003,0
060374637002,0
060374637001,0
060374634001,0
060374635001,0
060371439012,0
060371439022,0
060371438001,0
060371416003,0
060371437001,0
060371437002,0
060371439011,0
060371416001,0
060371438002,0
060371435001,0
060371436021,0
060371435002,0
060371275201,0
060371319002,0
060371274002,0
060371274001,0
060371273002,0
060371272102,0
060371272201,0
060371273001,0
060371247003,0
060371251002,0
060372676003,0
060371246001,0
060371245002,0
060371243003,0
060371243002,0
060371243001,0
060371236011,0
060371240004,0
060371238003,0
060379200364,1
060379108072,0
060379102061,0
060379107051,0
060379102051,0
060379107071,0
060379107061,0
060379107052,0
060379106021,0
060379104041,0
060379106031,0
060371151011,0
060371134224,0
060371134223,0
060371152012,0
060371152023,0
060371134212,0
060371152022,0
060371133222,0
060371134012,0
060371133031,1
060371133011,0
060371133032,1
060371132312,0
060371133221,0
060371133012,0
060374602005,0
060374602001,0
060374602003,0
060374601005,0
060372294101,0
060374602002,0
060374603011,0
060374603012,0
060374603024,0
060374603023,0
060374602004,0
060373008002,0
060374638002,0
060374627003,0
060374600004,0
060371081021,0
060372640001,0
060371093003,0
060371093001,0
060371070202,0
060371070201,0
060371066411,0
060371066431,0
060371070101,0
060371066041,0
060371065203,0
060371064032,0
060371064031,0
060374827021,0
060374826003,0
060374826004,0
060374823012,0
060374826002,0
060374821021,0
060374822022,0
060374822021,0
060371810001,0
060371066432,0
060375320022,0
060375319022,0
060372624001,0
060372655201,0
060372623021,0
060372621001,0
060372340004,0
060372340005,0
060372032002,0
060372037201,0
060372037101,0
060372035001,0
060372037102,0
060372035002,0
060372060101,0
060372033001,0
060372036003,0
060372036001,0
060372031001,0
060372032001,0
060374077021,0
060375033022,0
060375034022,0
060375032013,0
060371153012,0
060375032011,0
060375030002,0
060375033021,0
060375040024,0
060371173032,0
060375029023,0
060375030001,0
060374337001,0
060374337002,0
060374338011,0
060374334022,1
060374335011,1
060374825213,0
060374332003,0
060374334032,1
060375990002,0
060374340012,1
060374339021,1
060372347001,0
060372347004,0
060372351001,0
060372346003,0
060372346004,0
060372361004,0
060372340003,0
060372343002,0
060372327001,0
060372328001,0
060372393301,0
060372328002,0
060372325001,0
060372326003,0
060372352023,0
060372325003,0
060372321101,0
060372327002,0
060372322001,0
060372323003,0
060372326002,0
060375348042,1
060375343012,1
060375320011,0
060375344061,1
060375332032,1
060375343011,1
060375344042,1
060375332031,1
060375340022,1
060375343022,1
060375336021,1
060375748003,0
060375748001,0
060375774002,0
060375749011,0
060375726002,1
060379012051,0
060375733002,0
060375758031,0
060376014023,0
060376702011,0
060376014024,0
060375991001,0
060374083012,1
060374073022,0
060374071011,0
060374071023,0
060374071022,0
060374071012,0
060374070022,1
060374070011,0
060374081332,0
060374081352,0
060374081341,0
060374634002,0
060374633002,0
060374632001,0
060374626002,0
060373004002,1
060374627002,0
060374629002,0
060374631011,0
060374628002,0
060374630001,0
060374627001,0
060371417001,0
060372732004,0
060371436023,0
060371434001,0
060371439021,0
060371433001,0
060371434004,0
060371434003,0
060371434002,0
060371435003,0
060371433003,0
060371432002,0
060371432001,0
060371433004,0
060371433002,0
060371237004,0
060371236023,0
060371237001,0
060371241022,0
060371237003,0
060371240003,0
060371237002,0
060371238001,0
060371241021,0
060371236021,0
060371236012,0
060371235102,0
060371233011,0
060371234102,0
060371233031,0
060371236022,0
060371233041,0
060371235201,0
060379107091,0
060379108041,0
060379106034,0
060379104011,0
060379104042,0
060379105022,0
060379106011,0
060379105012,0
060379106012,0
060379105013,0
060379105021,0
060379105011,0
060379106013,0
060379104022,0
060379104021,0
060374009002,0
060374010012,0
060371132322,0
060371132111,0
060371132341,0
060371132121,0
060371132311,0
060371112043,0
060371173021,0
060371112011,0
060371061111,0
060371046102,0
060371060101,0
060371393012,0
060371393031,0
060371392001,0
060371393011,0
060371393013,0
060371393032,0
060371374022,0
060371374021,0
060371374012,0
060371373022,0
060372690003,0
060371061132,0
060371048102,0
060371048103,0
060371061121,0
060371046101,0
060371048101,0
060371046201,0
060374326011,1
060374336012,1
060374332002,1
060374329021,1
060374328012,1
060374326014,1
060374328023,1
060374821022,0
060374822012,0
060374822023,0
060374821013,0
060374822013,0
060374821011,0
060374820021,0
060374822011,0
060374820012,0
060374818003,0
060374821012,0
060372360001,0
060372342001,0
060372362021,0
060372343004,0
060372362022,0
060372361003,0
060372948202,0
060372342003,0
060372364003,0
060372347002,0
060372364001,0
060374077012,0
060374077023,0
060374077011,0
060374073021,0
060374073011,0
060374071021,0
060374072002,0
060374072001,0
060374072004,0
060374073023,0
060374073012,0
060371901001,0
060374073013,0
060374060003,0
060375029022,0
060375035013,0
060375022003,1
060375019004,0
060375300031,1
060375030003,0
060375032012,0
060375026015,1
060375026023,1
060374336021,1
060374600002,0
060374339022,1
060374340011,1
060371343032,0
060374339011,1
060374334031,1
060374338014,1
060374333021,1
060374334012,0
060374334011,0
060374334033,1
060372322003,0
060375532006,1
060375507006,1
060375540023,1
060375532003,1
060375533003,1
060375531001,1
060375532007,1
060375532002,1
060375532004,1
060375534002,0
060375533001,1
060375539022,0
060375416031,1
060375416042,1
060375537012,1
060375341024,1
060375341023,1
060375336032,1
060375338034,1
060375331071,1
060375341012,1
060375338032,1
060375345012,1
060375345011,1
060375341021,1
060375340021,1
060375336022,1
060375331072,1
060375336031,1
060371910003,0
060375990003,0
060376704072,0
060375990001,0
060376701002,0
060372036002,0
060376511012,0
060374081331,0
060374082111,1
060374307013,0
060374307241,0
060374308011,0
060374311002,1
060374311001,0
060374308013,0
060374304004,0
060374307232,0
060374304003,0
060374307211,0
060374629003,0
060374627004,0
060374629001,0
060374628001,0
060374625002,0
060374625003,0
060371925201,0
060374625004,0
060374626001,0
060374616003,0
060374621003,0
060374624003,0
060374617001,1
060374616001,0
060374624001,0
060371431003,0
060371436022,0
060371417003,0
060371431002,0
060371417002,0
060371435004,0
060371416002,0
060371431001,0
060372736003,0
060371438003,0
060379201101,0
060379203313,1
060379203322,0
060379203312,1
060379203302,0
060379203293,0
060379203311,1
060374015001,0
060374011013,0
060374008001,0
060374011023,0
060374040003,0
060374006022,0
060374010021,0
060374061012,0
060374061011,0
060374061013,0
060374061023,0
060371200102,0
060371031012,0
060372672001,0
060371013004,0
060371231031,0
060371199002,0
060371231032,0
060373008004,0
060373005021,0
060373005023,0
060373006005,1
060371373021,0
060371372011,0
060371374011,0
060371352035,0
060371352032,0
060371352034,0
060371351022,0
060371352022,0
060371352011,0
060371352031,0
060371351111,0
060371352012,0
060371351113,0
060374327001,0
060374328022,1
060374326021,1
060374328011,1
060374326022,1
060374326013,1
060374326023,1
060374325004,1
060374325002,1
060374817141,0
060374820022,0
060374818001,0
060375321022,0
060375321012,0
060375321013,0
060375320021,0
060375321011,1
060375303022,0
060375323033,1
060372364002,0
060372346002,0
060372360003,0
060372343003,0
060372343001,0
060372323001,0
060372325004,0
060372321202,0
060372321201,0
060372324003,0
060372325002,0
060372324005,0
060372323002,0
060372319001,0
060372326001,0
060372318003,0
060372317103,0
060372324004,0
060372315002,0
060374607001,0
060374607004,0
060374084021,0
060374083011,0
060374084011,0
060371901003,0
060374084012,0
060371901002,0
060374054004,0
060374055003,0
060374056001,0
060375315023,0
060375027005,0
060375026014,1
060375026013,1
060375505006,1
060375508005,1
060375026012,1
060375027002,1
060372733001,0
060372732001,0
060372738003,0
060372736002,0
060372741002,0
060374329012,0
060374329011,0
060374328021,1
060374334021,1
060374332001,1
060371231043,0
060374817121,0
060375322001,1
060375323042,1
060375323021,0
060375351012,0
060375416051,1
060375414002,0
060375414003,0
060375416043,1
060375414004,0
060375415002,0
060375416032,1
060371810005,0
060375409022,0
060375413004,0
060375412005,0
060375413001,0
060375409024,0
060375408005,0
060375334022,1
060375348022,1
060375339013,1
060375337012,1
060375336012,1
060375331061,1
060375326031,1
060376203014,0
060376006012,0
060376015011,0
060376002021,0
060376003022,0
060376011002,0
060376014022,0
060376027001,0
060376006013,0
060376704073,0
060372111201,0
060371012102,0
060376704111,0
060376700033,0
060373016013,1
060376704061,0
060374307212,0
060376701001,0
060376510024,0
060374305026,0
060374006023,1
060374305021,0
060374311003,0
060374316003,0
060374314004,0
060374317001,0
060374317002,0
060374323002,0
060374324023,0
060374321021,0
060374812021,0
060374003021,0
060374624004,0
060374621002,0
060374621001,0
060374624002,0
060374609005,0
060374601002,0
060374608002,1
060374819021,0
060374800121,0
060374631023,0
060374632003,0
060371413021,0
060371414003,0
060371414002,0
060371413023,0
060371438004,0
060371414001,0
060371310202,0
060371397023,0
060371397021,0
060371397031,0
060371397012,0
060371397015,0
060379203304,1
060379203292,0
060379203301,0
060379203221,0
060379203223,0
060379203121,0
060379201071,1
060379201061,1
060379201121,1
060379201112,0
060374060001,0
060374063001,0
060374049013,1
060374060002,0
060374034082,0
060374012022,0
060374038012,0
060374037033,0
060374037214,0
060374037222,0
060373116001,0
060374310013,0
060374305023,0
060379302001,0
060379200173,1
060374625001,0
060374616004,0
060374614003,0
060374614001,0
060374610003,0
060374613003,0
060371351112,0
060371352023,0
060371352033,0
060371351023,0
060371349012,0
060373107021,0
060373107022,0
060373108001,0
060373108002,0
060373107012,0
060373107011,0
060373103004,0
060373104002,0
060373104003,0
060374323003,0
060374601001,0
060374310012,0
060374339013,1
060376700011,0
060376513024,0
060374339012,1
060374828001,0
060371343061,0
060371831011,0
060372653011,0
060372654101,0
060372657003,0
060372657002,0
060372655101,0
060372671003,0
060372640003,0
060372640002,0
060372966004,0
060372653042,0
060372317201,0
060372315003,0
060372316001,0
060372315001,0
060372316003,0
060372340002,0
060372316004,0
060372089041,0
060372091022,0
060372089031,0
060372089032,0
060372094022,0
060372087201,0
060372087202,0
060372093002,0
060372087101,0
060372086201,0
060372086202,0
060372086102,0
060372086101,0
060372089022,0
060372063002,0
060371881003,1
060372074001,0
060374033191,0
060374033181,0
060374048011,1
060374086231,0
060374085031,0
060374084022,0
060374047014,1
060374047022,1
060374033243,0
060372737002,0
060372733002,0
060372733003,0
060372736001,0
060372738002,0
060372737003,0
060372431003,0
060372611022,0
060372611012,0
060372611011,0
060372913001,0
060372431001,0
060372431002,0
060372430003,0
060372430001,0
060372427002,0
060372427004,0
060372427005,0
060372426001,0
060372426003,0
060372430002,0
060372427001,0
060376512012,0
060375349004,0
060375342011,1
060371232061,0
060375334012,1
060374812013,0
060375344041,1
060375325002,1
060375325001,1
060375402011,1
060375405011,1
060375402021,1
060375405021,1
060375327001,0
060375412004,0
060375409023,0
060375409011,0
060375408003,0
060375409013,0
060375413002,0
060375408001,0
060375408002,0
060375408004,0
060375407001,0
060375407002,0
060375409012,0
060375432011,0
060375411001,0
060375420001,1
060376008011,0
060376022005,0
060376021041,0
060376019002,0
